ID,Fecha,Categoria,Ventas,Clientes,Region,Descuento,Satisfaccion
422,2023-01-18 13:00:00,D,14.15,29,Sur,15,4.8
423,2023-01-18 14:00:00,B,673.73,15,Oeste,10,2.1
424,2023-01-18 15:00:00,B,645.4,3,Norte,5,2.2
425,2023-01-18 16:00:00,C,416.68,10,Sur,5,1.8
426,2023-01-18 17:00:00,B,494.75,15,Oeste,10,1.5
427,2023-01-18 18:00:00,A,421.29,16,Este,5,1.9
428,2023-01-18 19:00:00,E,33.76,17,Oeste,20,3.6
429,2023-01-18 20:00:00,E,342.02,19,Oeste,20,2.8
430,2023-01-18 21:00:00,D,185.31,11,Sur,10,3.2
431,2023-01-18 22:00:00,B,107.44,48,Norte,15,1.5
432,2023-01-18 23:00:00,A,957.15,5,Este,20,4.2
433,2023-01-19 00:00:00,D,603.37,5,Sur,10,4.1
434,2023-01-19 01:00:00,C,731.37,14,Sur,20,1.1
435,2023-01-19 02:00:00,D,322.21,26,Sur,0,2.5
436,2023-01-19 03:00:00,D,399.22,8,Este,10,1.3
437,2023-01-19 04:00:00,B,244.55,5,Norte,5,4.2
438,2023-01-19 05:00:00,C,106.0,7,Este,20,3.9
439,2023-01-19 06:00:00,D,187.24,16,Este,5,4.6
440,2023-01-19 07:00:00,A,799.54,14,Norte,10,1.9
441,2023-01-19 08:00:00,A,680.77,37,Este,20,2.8
442,2023-01-19 09:00:00,E,551.46,41,Oeste,5,1.7
443,2023-01-19 10:00:00,C,480.34,4,Este,15,2.5
444,2023-01-19 11:00:00,C,923.21,36,Sur,15,3.1
445,2023-01-19 12:00:00,E,82.01,48,Este,0,1.2
446,2023-01-19 13:00:00,D,287.79,17,Sur,10,3.9
447,2023-01-19 14:00:00,C,356.44,47,Este,5,3.2
448,2023-01-19 15:00:00,A,784.6,36,Sur,0,4.3
449,2023-01-19 16:00:00,A,992.59,6,Sur,10,2.1
450,2023-01-19 17:00:00,B,248.26,16,Sur,15,4.6
451,2023-01-19 18:00:00,C,875.56,29,Norte,5,5.0
452,2023-01-19 19:00:00,D,832.32,36,Este,20,4.7
453,2023-01-19 20:00:00,E,232.41,38,Este,15,4.1
454,2023-01-19 21:00:00,E,405.34,37,Oeste,20,4.2
455,2023-01-19 22:00:00,D,415.58,48,Oeste,20,3.3
456,2023-01-19 23:00:00,B,978.44,48,Oeste,5,1.8
457,2023-01-20 00:00:00,E,189.08,10,Este,5,3.7
458,2023-01-20 01:00:00,C,801.17,41,Norte,20,3.9
459,2023-01-20 02:00:00,B,340.85,36,Sur,0,4.9
460,2023-01-20 03:00:00,C,733.56,29,Este,20,3.2
461,2023-01-20 04:00:00,A,425.81,14,Norte,20,2.1
462,2023-01-20 05:00:00,B,582.58,4,Norte,5,3.7
463,2023-01-20 06:00:00,E,834.29,44,Este,10,4.9
464,2023-01-20 07:00:00,B,806.12,42,Sur,15,1.7
465,2023-01-20 08:00:00,B,867.76,36,Norte,5,2.3
466,2023-01-20 09:00:00,B,69.02,45,Este,0,3.2
467,2023-01-20 10:00:00,B,695.13,13,Sur,15,1.7
468,2023-01-20 11:00:00,C,148.59,46,Oeste,5,1.1
469,2023-01-20 12:00:00,A,421.66,18,Norte,5,2.3
470,2023-01-20 13:00:00,D,553.1,33,Norte,10,4.5
471,2023-01-20 14:00:00,B,408.71,21,Este,0,1.2
472,2023-01-20 15:00:00,E,524.42,16,Este,0,2.7
473,2023-01-20 16:00:00,B,996.56,15,Sur,5,4.0
474,2023-01-20 17:00:00,E,143.87,5,Oeste,10,4.8
475,2023-01-20 18:00:00,C,678.7,6,Oeste,5,4.9
476,2023-01-20 19:00:00,E,402.04,38,Este,20,2.7
477,2023-01-20 20:00:00,D,141.68,3,Este,20,4.8
478,2023-01-20 21:00:00,A,167.15,48,Sur,10,1.1
479,2023-01-20 22:00:00,E,949.78,12,Este,5,4.0
480,2023-01-20 23:00:00,E,880.81,36,Sur,10,3.6
481,2023-01-21 00:00:00,A,907.97,33,Sur,5,2.0
482,2023-01-21 01:00:00,D,991.62,36,Oeste,5,3.0
483,2023-01-21 02:00:00,B,216.23,33,Sur,20,1.5
484,2023-01-21 03:00:00,E,361.88,31,Oeste,15,4.5
485,2023-01-21 04:00:00,A,672.53,21,Oeste,0,2.4
486,2023-01-21 05:00:00,C,488.96,27,Oeste,0,3.5
487,2023-01-21 06:00:00,A,424.21,27,Este,10,1.6
488,2023-01-21 07:00:00,C,364.23,8,Oeste,0,1.8
489,2023-01-21 08:00:00,D,597.84,37,Sur,20,5.0
490,2023-01-21 09:00:00,B,579.84,32,Este,15,4.0
491,2023-01-21 10:00:00,A,169.84,26,Sur,5,4.8
492,2023-01-21 11:00:00,E,477.02,2,Este,5,2.2
493,2023-01-21 12:00:00,D,557.94,12,Sur,20,1.7
494,2023-01-21 13:00:00,A,574.58,22,Norte,0,3.0
495,2023-01-21 14:00:00,E,218.01,17,Norte,5,3.0
496,2023-01-21 15:00:00,A,744.85,7,Norte,0,1.7
497,2023-01-21 16:00:00,C,34.95,43,Sur,20,3.9
498,2023-01-21 17:00:00,A,361.28,4,Este,5,2.4
499,2023-01-21 18:00:00,A,782.41,37,Oeste,10,1.7
500,2023-01-21 19:00:00,A,568.25,38,Oeste,15,2.3
501,2023-01-21 20:00:00,D,268.55,32,Sur,0,3.3
502,2023-01-21 21:00:00,A,698.0,11,Sur,0,3.9
503,2023-01-21 22:00:00,E,571.72,1,Sur,0,2.9
504,2023-01-21 23:00:00,C,798.28,25,Sur,0,3.1
505,2023-01-22 00:00:00,C,737.67,42,Oeste,20,1.6
506,2023-01-22 01:00:00,A,614.01,24,Este,20,4.7
507,2023-01-22 02:00:00,D,493.3,43,Oeste,20,4.7
508,2023-01-22 03:00:00,D,141.85,17,Sur,20,3.7
509,2023-01-22 04:00:00,E,268.72,8,Norte,5,1.1
510,2023-01-22 05:00:00,A,424.91,45,Oeste,20,3.1
511,2023-01-22 06:00:00,C,603.31,27,Norte,5,3.5
512,2023-01-22 07:00:00,D,518.57,18,Norte,10,5.0
513,2023-01-22 08:00:00,A,295.3,27,Sur,20,5.0
514,2023-01-22 09:00:00,D,16.4,22,Oeste,10,4.4
515,2023-01-22 10:00:00,D,501.28,16,Este,20,1.3
516,2023-01-22 11:00:00,C,292.77,2,Oeste,10,4.8
517,2023-01-22 12:00:00,B,737.26,5,Este,15,3.5
518,2023-01-22 13:00:00,E,33.71,18,Este,10,4.2
519,2023-01-22 14:00:00,E,588.98,3,Sur,5,2.6
520,2023-01-22 15:00:00,C,942.06,27,Este,0,2.3
521,2023-01-22 16:00:00,D,182.67,17,Oeste,10,2.9
522,2023-01-22 17:00:00,A,476.93,16,Oeste,0,1.6
523,2023-01-22 18:00:00,D,100.51,6,Norte,15,2.4
524,2023-01-22 19:00:00,C,629.43,7,Este,15,4.4
525,2023-01-22 20:00:00,E,555.03,14,Sur,5,1.2
526,2023-01-22 21:00:00,D,413.29,38,Sur,5,1.6
527,2023-01-22 22:00:00,E,526.16,40,Oeste,10,1.5
528,2023-01-22 23:00:00,A,897.61,15,Este,20,2.6
529,2023-01-23 00:00:00,E,204.33,47,Sur,15,5.0
530,2023-01-23 01:00:00,E,32.34,47,Este,0,1.7
531,2023-01-23 02:00:00,B,863.05,48,Este,20,1.6
532,2023-01-23 03:00:00,B,581.35,33,Norte,15,4.7
533,2023-01-23 04:00:00,B,891.75,43,Sur,10,4.5
534,2023-01-23 05:00:00,E,600.98,27,Norte,15,1.1
535,2023-01-23 06:00:00,C,812.06,29,Sur,5,4.0
536,2023-01-23 07:00:00,E,435.38,37,Este,0,3.6
537,2023-01-23 08:00:00,C,752.36,5,Sur,0,4.1
538,2023-01-23 09:00:00,C,913.91,29,Oeste,5,3.0
539,2023-01-23 10:00:00,B,576.4,32,Este,20,5.0
540,2023-01-23 11:00:00,D,188.98,6,Sur,5,1.2
541,2023-01-23 12:00:00,A,276.11,2,Norte,0,1.9
542,2023-01-23 13:00:00,B,206.66,6,Norte,10,2.6
543,2023-01-23 14:00:00,B,254.39,46,Este,20,2.8
544,2023-01-23 15:00:00,D,313.35,43,Norte,15,4.7
545,2023-01-23 16:00:00,A,559.58,4,Este,10,3.2
546,2023-01-23 17:00:00,E,592.11,29,Este,20,1.2
547,2023-01-23 18:00:00,E,432.23,25,Este,0,2.6
548,2023-01-23 19:00:00,B,619.27,9,Sur,0,2.7
549,2023-01-23 20:00:00,A,90.76,3,Este,10,4.9
550,2023-01-23 21:00:00,B,96.91,26,Norte,20,3.4
551,2023-01-23 22:00:00,C,180.11,48,Oeste,15,3.5
552,2023-01-23 23:00:00,B,522.9,43,Sur,15,3.9
553,2023-01-24 00:00:00,B,221.85,27,Norte,5,4.1
554,2023-01-24 01:00:00,E,290.45,36,Este,10,3.5
555,2023-01-24 02:00:00,E,406.31,32,Este,20,1.9
556,2023-01-24 03:00:00,E,813.75,1,Oeste,10,4.5
557,2023-01-24 04:00:00,C,23.72,16,Norte,15,3.9
558,2023-01-24 05:00:00,E,652.89,48,Sur,20,4.0
559,2023-01-24 06:00:00,A,672.19,11,Norte,0,5.0
560,2023-01-24 07:00:00,D,800.67,26,Este,0,4.2
561,2023-01-24 08:00:00,A,933.43,40,Sur,20,4.3
562,2023-01-24 09:00:00,A,29.94,1,Este,10,4.8
563,2023-01-24 10:00:00,E,162.25,26,Este,10,1.6
564,2023-01-24 11:00:00,D,887.31,28,Norte,0,3.0
565,2023-01-24 12:00:00,D,463.93,9,Oeste,0,3.3
566,2023-01-24 13:00:00,D,568.94,44,Este,15,2.3
567,2023-01-24 14:00:00,C,666.4,22,Norte,20,4.4
568,2023-01-24 15:00:00,E,682.28,8,Sur,10,4.0
569,2023-01-24 16:00:00,D,932.42,49,Oeste,15,3.9
570,2023-01-24 17:00:00,C,996.98,42,Este,10,5.0
571,2023-01-24 18:00:00,B,722.96,27,Este,0,2.0
572,2023-01-24 19:00:00,B,294.35,39,Sur,20,3.9
573,2023-01-24 20:00:00,C,880.95,19,Norte,5,3.2
574,2023-01-24 21:00:00,C,58.73,25,Este,20,2.3
575,2023-01-24 22:00:00,E,238.77,38,Sur,5,1.6
576,2023-01-24 23:00:00,E,898.41,21,Este,15,4.6
577,2023-01-25 00:00:00,B,263.63,24,Norte,5,3.4
578,2023-01-25 01:00:00,D,228.44,24,Oeste,5,4.3
579,2023-01-25 02:00:00,B,146.74,19,Norte,15,3.2
580,2023-01-25 03:00:00,D,860.52,47,Norte,20,1.9
581,2023-01-25 04:00:00,D,505.06,2,Norte,15,2.4
582,2023-01-25 05:00:00,E,678.14,14,Sur,0,2.5
583,2023-01-25 06:00:00,A,246.68,32,Este,0,4.9
584,2023-01-25 07:00:00,A,760.46,42,Oeste,5,1.0
585,2023-01-25 08:00:00,C,762.41,32,Sur,15,4.9
586,2023-01-25 09:00:00,E,319.47,28,Norte,15,4.9
587,2023-01-25 10:00:00,D,416.58,48,Oeste,15,5.0
588,2023-01-25 11:00:00,A,217.59,39,Norte,20,2.9
589,2023-01-25 12:00:00,D,976.8,40,Norte,10,4.9
590,2023-01-25 13:00:00,A,649.15,42,Norte,10,2.6
591,2023-01-25 14:00:00,A,935.2,47,Oeste,10,1.1
592,2023-01-25 15:00:00,A,310.35,40,Este,20,1.9
593,2023-01-25 16:00:00,E,784.07,13,Norte,15,4.8
594,2023-01-25 17:00:00,B,768.2,12,Este,10,1.1
595,2023-01-25 18:00:00,D,694.74,8,Oeste,15,3.2
596,2023-01-25 19:00:00,E,965.98,15,Oeste,5,1.3
597,2023-01-25 20:00:00,E,399.62,26,Norte,10,2.1
598,2023-01-25 21:00:00,E,139.41,12,Este,5,1.4
599,2023-01-25 22:00:00,E,674.99,43,Este,20,4.4
600,2023-01-25 23:00:00,E,732.02,46,Norte,0,3.4
601,2023-01-26 00:00:00,C,579.31,27,Sur,20,4.6
602,2023-01-26 01:00:00,D,214.75,18,Sur,20,3.8
603,2023-01-26 02:00:00,E,509.41,45,Oeste,20,4.9
604,2023-01-26 03:00:00,D,319.07,36,Oeste,10,3.0
605,2023-01-26 04:00:00,C,433.19,49,Sur,5,3.6
606,2023-01-26 05:00:00,C,648.77,27,Sur,10,3.3
607,2023-01-26 06:00:00,D,747.76,9,Sur,0,2.9
608,2023-01-26 07:00:00,A,239.9,39,Norte,20,4.4
609,2023-01-26 08:00:00,B,411.27,1,Norte,15,3.6
610,2023-01-26 09:00:00,A,276.47,7,Norte,0,4.2
611,2023-01-26 10:00:00,A,206.65,26,Norte,5,4.1
612,2023-01-26 11:00:00,A,785.55,7,Norte,0,1.8
613,2023-01-26 12:00:00,E,910.16,7,Norte,10,3.6
614,2023-01-26 13:00:00,C,376.53,8,Oeste,15,1.8
615,2023-01-26 14:00:00,A,753.77,16,Este,10,3.3
616,2023-01-26 15:00:00,C,898.03,3,Oeste,20,3.7
617,2023-01-26 16:00:00,D,847.66,45,Este,20,5.0
618,2023-01-26 17:00:00,B,190.99,10,Oeste,0,1.1
619,2023-01-26 18:00:00,D,956.73,7,Oeste,20,1.4
620,2023-01-26 19:00:00,D,382.91,21,Norte,20,1.3
621,2023-01-26 20:00:00,E,345.85,37,Norte,5,2.6
622,2023-01-26 21:00:00,B,71.81,31,Este,5,4.3
623,2023-01-26 22:00:00,D,491.31,23,Este,10,4.4
624,2023-01-26 23:00:00,D,117.92,27,Norte,10,3.9
625,2023-01-27 00:00:00,B,256.05,22,Oeste,5,4.6
626,2023-01-27 01:00:00,B,323.77,39,Este,0,2.3
627,2023-01-27 02:00:00,D,810.74,27,Sur,5,1.4
628,2023-01-27 03:00:00,B,876.73,49,Sur,10,1.2
629,2023-01-27 04:00:00,D,309.44,4,Sur,15,4.4
630,2023-01-27 05:00:00,D,860.11,24,Este,20,3.9
631,2023-01-27 06:00:00,E,858.66,23,Norte,15,3.8
632,2023-01-27 07:00:00,A,767.0,48,Norte,15,2.4
633,2023-01-27 08:00:00,D,155.23,19,Norte,20,2.5
634,2023-01-27 09:00:00,C,693.42,42,Este,5,4.8
635,2023-01-27 10:00:00,A,945.57,3,Este,0,1.3
636,2023-01-27 11:00:00,A,685.72,27,Sur,15,4.1
637,2023-01-27 12:00:00,A,338.3,3,Este,0,2.2
638,2023-01-27 13:00:00,E,505.57,28,Sur,10,1.2
639,2023-01-27 14:00:00,D,649.27,17,Sur,15,4.0
640,2023-01-27 15:00:00,E,515.46,31,Norte,10,2.3
641,2023-01-27 16:00:00,D,128.75,10,Este,5,3.9
642,2023-01-27 17:00:00,E,318.94,49,Norte,15,3.8
643,2023-01-27 18:00:00,E,804.37,22,Norte,10,3.1
644,2023-01-27 19:00:00,C,862.8,30,Este,10,4.1
645,2023-01-27 20:00:00,E,145.93,49,Este,5,3.3
646,2023-01-27 21:00:00,B,952.86,21,Oeste,0,2.1
647,2023-01-27 22:00:00,C,335.53,36,Sur,0,3.9
648,2023-01-27 23:00:00,E,665.69,23,Oeste,15,3.4
649,2023-01-28 00:00:00,A,754.31,38,Sur,5,1.1
650,2023-01-28 01:00:00,B,813.83,12,Sur,15,4.6
651,2023-01-28 02:00:00,B,946.29,25,Sur,0,3.2
652,2023-01-28 03:00:00,B,319.79,20,Norte,5,4.5
653,2023-01-28 04:00:00,C,859.92,49,Norte,20,4.5
654,2023-01-28 05:00:00,E,140.37,49,Este,5,2.8
655,2023-01-28 06:00:00,E,707.99,42,Sur,5,3.0
656,2023-01-28 07:00:00,A,744.56,7,Sur,20,2.7
657,2023-01-28 08:00:00,A,680.95,29,Sur,10,2.8
658,2023-01-28 09:00:00,B,259.79,48,Norte,10,4.6
659,2023-01-28 10:00:00,A,874.31,29,Este,10,4.2
660,2023-01-28 11:00:00,C,177.17,13,Norte,0,1.5
661,2023-01-28 12:00:00,E,63.1,3,Oeste,5,3.4
662,2023-01-28 13:00:00,B,720.29,2,Oeste,20,5.0
663,2023-01-28 14:00:00,A,480.72,16,Oeste,0,3.4
664,2023-01-28 15:00:00,C,850.61,30,Este,20,4.1
665,2023-01-28 16:00:00,C,389.56,38,Oeste,0,4.1
666,2023-01-28 17:00:00,A,176.6,6,Este,0,2.4
667,2023-01-28 18:00:00,E,838.08,45,Norte,0,2.5
668,2023-01-28 19:00:00,A,553.42,7,Norte,20,3.9
669,2023-01-28 20:00:00,B,197.3,5,Este,15,3.0
670,2023-01-28 21:00:00,A,723.18,7,Norte,0,3.3
671,2023-01-28 22:00:00,C,516.0,34,Norte,10,3.9
672,2023-01-28 23:00:00,A,608.27,32,Este,5,4.1
673,2023-01-29 00:00:00,E,466.29,49,Oeste,15,2.1
674,2023-01-29 01:00:00,D,830.42,13,Este,15,1.6
675,2023-01-29 02:00:00,A,831.27,30,Sur,20,2.2
676,2023-01-29 03:00:00,E,712.29,25,Norte,15,3.0
677,2023-01-29 04:00:00,E,114.35,21,Este,20,2.4
678,2023-01-29 05:00:00,C,840.47,21,Norte,20,3.3
679,2023-01-29 06:00:00,E,674.3,28,Oeste,10,1.2
680,2023-01-29 07:00:00,E,700.05,48,Norte,0,3.0
681,2023-01-29 08:00:00,E,369.35,20,Este,15,2.5
682,2023-01-29 09:00:00,E,880.49,34,Oeste,0,3.1
683,2023-01-29 10:00:00,B,728.12,5,Oeste,0,2.7
684,2023-01-29 11:00:00,B,121.46,18,Oeste,0,2.1
685,2023-01-29 12:00:00,C,413.7,39,Sur,20,4.6
686,2023-01-29 13:00:00,A,887.52,43,Este,0,1.7
687,2023-01-29 14:00:00,E,56.72,11,Este,15,3.7
688,2023-01-29 15:00:00,A,961.8,17,Oeste,20,4.7
689,2023-01-29 16:00:00,A,682.37,48,Norte,15,3.2
690,2023-01-29 17:00:00,C,635.06,45,Oeste,20,4.5
691,2023-01-29 18:00:00,E,277.85,22,Sur,5,1.5
692,2023-01-29 19:00:00,E,256.3,37,Oeste,5,3.0
693,2023-01-29 20:00:00,D,942.64,20,Este,5,2.8
694,2023-01-29 21:00:00,A,305.29,48,Oeste,5,1.0
695,2023-01-29 22:00:00,A,777.75,48,Norte,20,2.8
696,2023-01-29 23:00:00,B,399.19,48,Este,0,2.5
697,2023-01-30 00:00:00,D,147.86,46,Norte,10,3.7
698,2023-01-30 01:00:00,B,20.61,6,Oeste,10,4.8
699,2023-01-30 02:00:00,B,548.81,34,Este,5,1.3
700,2023-01-30 03:00:00,B,976.02,14,Sur,0,2.3
701,2023-01-30 04:00:00,C,375.44,48,Este,15,2.8
702,2023-01-30 05:00:00,C,363.62,23,Norte,0,2.8
703,2023-01-30 06:00:00,B,350.65,20,Este,15,4.1
704,2023-01-30 07:00:00,D,525.34,13,Sur,10,2.8
705,2023-01-30 08:00:00,A,446.26,47,Sur,0,1.1
706,2023-01-30 09:00:00,D,881.12,44,Sur,0,3.8
707,2023-01-30 10:00:00,E,510.47,41,Sur,10,4.5
708,2023-01-30 11:00:00,C,512.68,32,Norte,0,3.1
709,2023-01-30 12:00:00,A,146.99,26,Este,15,3.3
710,2023-01-30 13:00:00,A,982.91,14,Oeste,0,1.7
711,2023-01-30 14:00:00,E,257.47,36,Sur,15,1.9
712,2023-01-30 15:00:00,E,82.63,8,Oeste,5,1.9
713,2023-01-30 16:00:00,B,666.51,40,Oeste,0,2.7
714,2023-01-30 17:00:00,C,599.41,22,Este,15,4.7
715,2023-01-30 18:00:00,C,420.99,22,Oeste,10,3.1
716,2023-01-30 19:00:00,D,427.97,16,Oeste,5,1.8
717,2023-01-30 20:00:00,B,787.21,27,Norte,0,2.1
718,2023-01-30 21:00:00,B,203.76,10,Oeste,15,2.5
719,2023-01-30 22:00:00,B,822.05,25,Este,0,3.5
720,2023-01-30 23:00:00,B,652.26,31,Oeste,15,2.8
721,2023-01-31 00:00:00,C,424.78,21,Este,0,2.6
722,2023-01-31 01:00:00,C,463.45,27,Sur,5,3.3
723,2023-01-31 02:00:00,B,264.08,17,Oeste,5,2.0
724,2023-01-31 03:00:00,D,754.59,33,Oeste,0,1.3
725,2023-01-31 04:00:00,A,517.75,31,Oeste,0,1.1
726,2023-01-31 05:00:00,A,327.65,42,Sur,20,2.0
727,2023-01-31 06:00:00,D,600.09,26,Norte,0,1.4
728,2023-01-31 07:00:00,B,995.78,21,Oeste,0,2.3
729,2023-01-31 08:00:00,C,440.91,36,Este,5,4.1
730,2023-01-31 09:00:00,A,921.48,1,Norte,0,3.9
731,2023-01-31 10:00:00,E,351.57,4,Norte,10,3.4
732,2023-01-31 11:00:00,E,64.19,4,Norte,0,4.4
733,2023-01-31 12:00:00,D,212.2,26,Oeste,20,2.1
734,2023-01-31 13:00:00,B,424.51,4,Sur,15,4.5
735,2023-01-31 14:00:00,A,227.44,49,Sur,5,2.6
736,2023-01-31 15:00:00,B,10.22,9,Oeste,10,2.6
737,2023-01-31 16:00:00,A,915.85,30,Este,15,2.6
738,2023-01-31 17:00:00,D,845.44,45,Este,10,1.4
739,2023-01-31 18:00:00,D,744.87,4,Este,5,4.9
740,2023-01-31 19:00:00,E,176.14,5,Oeste,20,1.6
741,2023-01-31 20:00:00,B,129.16,45,Sur,5,2.4
742,2023-01-31 21:00:00,E,76.93,23,Oeste,10,2.3
743,2023-01-31 22:00:00,B,726.79,16,Sur,10,1.3
744,2023-01-31 23:00:00,E,929.52,22,Norte,5,1.6
745,2023-02-01 00:00:00,C,436.23,37,Oeste,0,1.2
746,2023-02-01 01:00:00,C,127.95,8,Sur,5,2.2
747,2023-02-01 02:00:00,C,517.27,48,Norte,20,4.5
748,2023-02-01 03:00:00,C,355.34,33,Norte,5,2.4
749,2023-02-01 04:00:00,A,381.08,38,Oeste,15,1.5
750,2023-02-01 05:00:00,C,625.12,43,Sur,0,3.6
751,2023-02-01 06:00:00,D,721.53,16,Norte,15,5.0
752,2023-02-01 07:00:00,D,119.5,5,Oeste,5,1.9
753,2023-02-01 08:00:00,A,45.23,16,Norte,0,2.1
754,2023-02-01 09:00:00,C,994.39,7,Este,15,4.9
755,2023-02-01 10:00:00,C,240.4,1,Oeste,15,1.7
756,2023-02-01 11:00:00,C,63.29,9,Norte,0,3.0
757,2023-02-01 12:00:00,E,197.98,18,Oeste,0,2.0
758,2023-02-01 13:00:00,B,48.57,45,Oeste,10,4.7
759,2023-02-01 14:00:00,E,397.89,47,Sur,0,4.9
760,2023-02-01 15:00:00,B,804.38,3,Sur,5,4.3
761,2023-02-01 16:00:00,C,347.83,24,Norte,20,2.3
762,2023-02-01 17:00:00,C,449.74,28,Oeste,10,2.6
763,2023-02-01 18:00:00,E,678.83,10,Oeste,0,2.0
764,2023-02-01 19:00:00,E,513.81,9,Este,20,4.6
765,2023-02-01 20:00:00,B,862.83,13,Oeste,10,4.7
766,2023-02-01 21:00:00,D,867.38,48,Sur,5,2.7
767,2023-02-01 22:00:00,B,19.81,35,Oeste,20,3.6
768,2023-02-01 23:00:00,E,780.27,23,Sur,0,1.7
769,2023-02-02 00:00:00,E,466.13,47,Este,0,2.7
770,2023-02-02 01:00:00,A,988.95,17,Norte,5,3.5
771,2023-02-02 02:00:00,E,488.4,46,Sur,10,2.5
772,2023-02-02 03:00:00,A,987.03,7,Norte,20,2.4
773,2023-02-02 04:00:00,D,757.02,16,Norte,5,1.0
774,2023-02-02 05:00:00,B,256.12,40,Norte,10,4.2
775,2023-02-02 06:00:00,B,543.01,36,Norte,15,4.6
776,2023-02-02 07:00:00,A,992.21,20,Sur,15,4.9
777,2023-02-02 08:00:00,B,858.96,24,Este,10,3.9
778,2023-02-02 09:00:00,E,106.39,47,Oeste,0,3.2
779,2023-02-02 10:00:00,C,709.31,5,Sur,0,2.1
780,2023-02-02 11:00:00,A,352.12,45,Este,15,5.0
781,2023-02-02 12:00:00,B,16.91,6,Oeste,0,3.4
782,2023-02-02 13:00:00,A,409.45,28,Norte,0,3.7
783,2023-02-02 14:00:00,A,242.41,5,Oeste,10,3.7
784,2023-02-02 15:00:00,C,820.68,49,Oeste,10,4.4
785,2023-02-02 16:00:00,E,343.96,39,Este,0,1.0
786,2023-02-02 17:00:00,A,829.25,38,Oeste,10,1.9
787,2023-02-02 18:00:00,B,10.59,2,Norte,20,3.7
788,2023-02-02 19:00:00,D,314.74,43,Sur,15,4.6
789,2023-02-02 20:00:00,A,248.75,39,Sur,20,3.7
790,2023-02-02 21:00:00,A,241.23,21,Este,20,2.7
791,2023-02-02 22:00:00,C,77.5,40,Norte,0,2.4
792,2023-02-02 23:00:00,E,195.25,37,Norte,0,4.0
793,2023-02-03 00:00:00,D,559.99,18,Oeste,20,4.0
794,2023-02-03 01:00:00,B,298.45,48,Este,20,3.4
795,2023-02-03 02:00:00,D,423.22,46,Norte,5,2.2
796,2023-02-03 03:00:00,B,383.1,12,Norte,5,4.7
797,2023-02-03 04:00:00,E,877.15,17,Norte,15,3.2
798,2023-02-03 05:00:00,B,906.25,37,Sur,20,4.2
799,2023-02-03 06:00:00,C,498.03,46,Sur,10,1.9
800,2023-02-03 07:00:00,C,336.85,38,Sur,5,2.4
801,2023-02-03 08:00:00,C,115.73,15,Oeste,0,4.5
802,2023-02-03 09:00:00,C,953.87,7,Oeste,20,1.2
803,2023-02-03 10:00:00,D,69.62,14,Oeste,10,3.0
804,2023-02-03 11:00:00,E,304.67,1,Norte,10,2.9
805,2023-02-03 12:00:00,B,305.09,38,Sur,10,4.0
806,2023-02-03 13:00:00,B,327.2,3,Norte,0,2.1
807,2023-02-03 14:00:00,C,172.64,37,Norte,5,1.9
808,2023-02-03 15:00:00,C,785.33,44,Este,10,4.7
809,2023-02-03 16:00:00,A,131.27,31,Norte,5,3.3
810,2023-02-03 17:00:00,E,638.56,43,Oeste,15,1.4
811,2023-02-03 18:00:00,D,132.61,13,Sur,0,1.8
812,2023-02-03 19:00:00,B,79.83,48,Sur,5,5.0
813,2023-02-03 20:00:00,A,910.34,18,Norte,5,1.8
814,2023-02-03 21:00:00,A,198.23,17,Oeste,10,3.4
815,2023-02-03 22:00:00,B,823.04,17,Oeste,10,2.7
816,2023-02-03 23:00:00,D,549.18,11,Oeste,0,4.5
817,2023-02-04 00:00:00,A,87.08,20,Sur,5,4.0
818,2023-02-04 01:00:00,A,955.89,10,Oeste,20,3.4
819,2023-02-04 02:00:00,E,254.49,29,Oeste,10,1.0
820,2023-02-04 03:00:00,D,861.05,48,Norte,10,4.5
821,2023-02-04 04:00:00,A,177.12,34,Este,15,2.8
822,2023-02-04 05:00:00,D,855.4,17,Oeste,0,4.7
823,2023-02-04 06:00:00,B,23.1,42,Norte,5,3.0
824,2023-02-04 07:00:00,C,516.66,13,Norte,5,3.8
825,2023-02-04 08:00:00,A,771.75,44,Oeste,5,1.3
826,2023-02-04 09:00:00,E,935.45,47,Este,10,4.0
827,2023-02-04 10:00:00,B,910.11,39,Sur,0,2.4
828,2023-02-04 11:00:00,D,821.43,27,Este,5,2.4
829,2023-02-04 12:00:00,B,889.31,26,Oeste,20,1.5
830,2023-02-04 13:00:00,A,207.23,28,Este,15,1.6
831,2023-02-04 14:00:00,D,291.34,13,Norte,15,1.7
832,2023-02-04 15:00:00,C,296.08,12,Norte,5,2.3
833,2023-02-04 16:00:00,B,383.28,44,Este,10,4.6
834,2023-02-04 17:00:00,A,399.39,28,Sur,15,2.5
835,2023-02-04 18:00:00,E,549.11,2,Este,15,3.9
836,2023-02-04 19:00:00,D,168.28,37,Oeste,15,1.3
837,2023-02-04 20:00:00,B,694.33,34,Sur,15,3.4
838,2023-02-04 21:00:00,B,175.89,23,Este,5,2.9
839,2023-02-04 22:00:00,C,317.21,45,Este,0,4.9
840,2023-02-04 23:00:00,C,508.31,29,Sur,0,4.4
841,2023-02-05 00:00:00,E,798.48,35,Este,10,2.8
842,2023-02-05 01:00:00,E,742.07,11,Oeste,20,4.1
843,2023-02-05 02:00:00,A,649.08,48,Norte,0,1.8
844,2023-02-05 03:00:00,A,164.22,33,Oeste,20,3.2
